Id,Loan_Status
83925,Fully Paid
37031,Fully Paid
65937,Fully Paid
81710,Fully Paid
55094,Fully Paid
50458,Fully Paid
2469,Fully Paid
95330,Fully Paid
20910,Fully Paid
40162,Fully Paid
24150,Fully Paid
33762,Fully Paid
55547,Fully Paid
69966,Fully Paid
30070,Fully Paid
91427,Fully Paid
45689,Fully Paid
53644,Fully Paid
37421,Fully Paid
77144,Fully Paid
51389,Fully Paid
82159,Fully Paid
13364,Fully Paid
15632,Fully Paid
60069,Fully Paid
88964,Fully Paid
53198,Fully Paid
6221,Fully Paid
35565,Fully Paid
28938,Fully Paid
82301,Fully Paid
42506,Fully Paid
54906,Fully Paid
50626,Fully Paid
52842,Fully Paid
55635,Fully Paid
64060,Fully Paid
47941,Fully Paid
6147,Fully Paid
75681,Fully Paid
3981,Fully Paid
32582,Fully Paid
84194,Fully Paid
94052,Fully Paid
26273,Fully Paid
30508,Fully Paid
34313,Fully Paid
85739,Fully Paid
83907,Fully Paid
20471,Fully Paid
63033,Fully Paid
33827,Fully Paid
99784,Charged Off
50328,Fully Paid
39762,Fully Paid
92925,Fully Paid
16429,Fully Paid
93964,Fully Paid
62322,Fully Paid
55274,Fully Paid
44625,Fully Paid
36064,Fully Paid
94686,Fully Paid
87662,Fully Paid
10295,Fully Paid
78713,Fully Paid
81773,Fully Paid
8805,Fully Paid
6004,Fully Paid
25483,Fully Paid
32162,Fully Paid
16116,Fully Paid
98214,Fully Paid
29520,Fully Paid
63943,Fully Paid
13843,Fully Paid
55577,Fully Paid
76836,Fully Paid
60804,Fully Paid
89652,Fully Paid
63968,Fully Paid
23933,Fully Paid
17715,Fully Paid
52837,Fully Paid
21526,Fully Paid
71444,Fully Paid
83751,Fully Paid
77727,Fully Paid
62624,Fully Paid
72996,Fully Paid
2289,Charged Off
38830,Fully Paid
80912,Fully Paid
27211,Fully Paid
86255,Fully Paid
10704,Fully Paid
36568,Fully Paid
40327,Fully Paid
44440,Fully Paid
67085,Fully Paid
77219,Fully Paid
65190,Fully Paid
63495,Fully Paid
97401,Fully Paid
19119,Fully Paid
62216,Fully Paid
6381,Fully Paid
49098,Fully Paid
87013,Fully Paid
18430,Fully Paid
31934,Fully Paid
19186,Charged Off
35066,Fully Paid
88888,Fully Paid
87999,Fully Paid
3451,Fully Paid
67928,Fully Paid
67336,Fully Paid
32875,Fully Paid
22022,Fully Paid
99689,Fully Paid
91233,Fully Paid
32518,Fully Paid
43759,Fully Paid
26379,Fully Paid
49821,Fully Paid
57249,Fully Paid
95971,Fully Paid
69414,Fully Paid
13660,Fully Paid
81701,Fully Paid
20903,Fully Paid
44426,Fully Paid
2082,Fully Paid
67875,Fully Paid
4881,Fully Paid
21748,Fully Paid
77519,Fully Paid
85385,Fully Paid
13601,Fully Paid
14873,Fully Paid
6639,Fully Paid
91880,Fully Paid
23958,Fully Paid
77131,Fully Paid
38696,Fully Paid
24975,Fully Paid
59290,Fully Paid
7057,Fully Paid
30714,Fully Paid
12384,Fully Paid
4730,Fully Paid
59958,Fully Paid
99390,Fully Paid
6007,Fully Paid
60581,Fully Paid
24136,Fully Paid
92555,Fully Paid
84488,Fully Paid
83485,Fully Paid
23550,Fully Paid
90706,Fully Paid
39749,Fully Paid
52691,Fully Paid
79444,Fully Paid
5745,Fully Paid
5346,Fully Paid
60440,Fully Paid
4128,Fully Paid
38118,Fully Paid
64275,Fully Paid
70766,Fully Paid
12397,Fully Paid
1922,Fully Paid
66448,Fully Paid
48123,Fully Paid
65067,Fully Paid
85505,Fully Paid
68396,Fully Paid
76684,Fully Paid
79942,Fully Paid
71067,Fully Paid
28226,Fully Paid
34403,Fully Paid
15371,Fully Paid
15950,Fully Paid
34341,Fully Paid
72797,Fully Paid
78363,Fully Paid
56054,Fully Paid
50394,Fully Paid
98297,Fully Paid
90075,Fully Paid
88083,Fully Paid
13474,Fully Paid
28023,Fully Paid
55873,Fully Paid
68808,Fully Paid
16727,Fully Paid
47801,Fully Paid
13180,Fully Paid
39917,Fully Paid
18760,Fully Paid
41260,Fully Paid
22626,Fully Paid
77867,Fully Paid
80866,Fully Paid
75786,Fully Paid
86575,Fully Paid
53009,Fully Paid
19493,Fully Paid
68474,Fully Paid
61022,Fully Paid
60684,Fully Paid
89748,Fully Paid
60360,Fully Paid
74504,Fully Paid
85479,Fully Paid
78542,Fully Paid
84791,Fully Paid
94143,Fully Paid
63519,Fully Paid
98409,Fully Paid
78004,Fully Paid
57002,Fully Paid
6126,Fully Paid
82937,Fully Paid
75122,Fully Paid
72511,Fully Paid
75541,Fully Paid
17459,Fully Paid
87331,Fully Paid
79630,Fully Paid
59966,Fully Paid
13695,Fully Paid
71106,Fully Paid
42138,Fully Paid
20652,Fully Paid
76058,Fully Paid
4316,Fully Paid
2188,Fully Paid
63148,Fully Paid
80194,Fully Paid
70808,Fully Paid
54463,Fully Paid
19944,Fully Paid
65893,Fully Paid
7621,Fully Paid
84625,Fully Paid
37700,Fully Paid
88044,Fully Paid
13005,Fully Paid
19784,Fully Paid
78380,Fully Paid
81651,Fully Paid
82673,Fully Paid
97929,Fully Paid
20716,Fully Paid
99699,Fully Paid
61245,Fully Paid
30660,Fully Paid
80656,Fully Paid
5041,Charged Off
24248,Fully Paid
90811,Fully Paid
97802,Fully Paid
18247,Fully Paid
37788,Fully Paid
83568,Fully Paid
51382,Fully Paid
62630,Fully Paid
62,Fully Paid
96626,Fully Paid
17884,Fully Paid
91126,Fully Paid
86269,Fully Paid
99670,Fully Paid
528,Fully Paid
1397,Fully Paid
41962,Fully Paid
50322,Fully Paid
4592,Fully Paid
52142,Fully Paid
19317,Fully Paid
45245,Fully Paid
87930,Fully Paid
20956,Fully Paid
54429,Fully Paid
98399,Fully Paid
65850,Fully Paid
80767,Charged Off
18155,Fully Paid
77849,Fully Paid
76713,Fully Paid
77369,Fully Paid
51036,Fully Paid
56044,Fully Paid
79033,Fully Paid
97715,Fully Paid
87138,Fully Paid
45041,Charged Off
98196,Fully Paid
66102,Fully Paid
67211,Fully Paid
49841,Fully Paid
43735,Fully Paid
3790,Fully Paid
76951,Fully Paid
23860,Fully Paid
4691,Fully Paid
76901,Fully Paid
5921,Fully Paid
38054,Fully Paid
54133,Fully Paid
31214,Fully Paid
68631,Fully Paid
16877,Charged Off
66177,Fully Paid
12525,Fully Paid
97364,Fully Paid
93426,Fully Paid
14649,Fully Paid
28883,Fully Paid
50859,Fully Paid
19230,Fully Paid
52961,Fully Paid
49593,Fully Paid
88962,Fully Paid
82377,Fully Paid
37294,Fully Paid
84000,Fully Paid
46799,Fully Paid
42588,Fully Paid
6562,Fully Paid
26066,Fully Paid
58183,Fully Paid
26847,Fully Paid
6484,Fully Paid
46342,Fully Paid
1295,Fully Paid
49430,Fully Paid
88100,Fully Paid
35838,Fully Paid
27862,Fully Paid
10475,Fully Paid
30383,Fully Paid
84574,Charged Off
84945,Fully Paid
63724,Fully Paid
20680,Fully Paid
49132,Fully Paid
74658,Fully Paid
56016,Fully Paid
86304,Fully Paid
1631,Fully Paid
4275,Fully Paid
22747,Fully Paid
92596,Fully Paid
21204,Fully Paid
37266,Fully Paid
29060,Fully Paid
32042,Fully Paid
85897,Fully Paid
16437,Fully Paid
27480,Fully Paid
79379,Fully Paid
85452,Fully Paid
89927,Fully Paid
97065,Fully Paid
54392,Fully Paid
38222,Fully Paid
71060,Fully Paid
95127,Fully Paid
6180,Fully Paid
44349,Fully Paid
13197,Fully Paid
69118,Fully Paid
3081,Fully Paid
26141,Fully Paid
87312,Fully Paid
24122,Fully Paid
34275,Fully Paid
30861,Fully Paid
70397,Fully Paid
78494,Fully Paid
64582,Fully Paid
42977,Fully Paid
40047,Fully Paid
6222,Fully Paid
15433,Charged Off
14727,Fully Paid
19502,Fully Paid
84898,Fully Paid
67186,Fully Paid
16491,Fully Paid
4377,Fully Paid
74017,Fully Paid
23071,Fully Paid
68605,Fully Paid
17622,Fully Paid
91837,Fully Paid
49551,Fully Paid
69691,Fully Paid
92732,Fully Paid
8261,Fully Paid
20181,Fully Paid
74115,Fully Paid
99832,Fully Paid
4017,Fully Paid
57088,Fully Paid
29847,Fully Paid
32931,Fully Paid
39307,Fully Paid
40038,Fully Paid
90776,Fully Paid
42571,Fully Paid
344,Fully Paid
42430,Fully Paid
12308,Fully Paid
33952,Fully Paid
82616,Fully Paid
91345,Fully Paid
83579,Fully Paid
19043,Fully Paid
88705,Fully Paid
36791,Fully Paid
64278,Fully Paid
36493,Fully Paid
10253,Fully Paid
19968,Fully Paid
81179,Fully Paid
46336,Fully Paid
80429,Fully Paid
94652,Fully Paid
95956,Fully Paid
16345,Fully Paid
10740,Fully Paid
23386,Charged Off
48356,Fully Paid
87800,Fully Paid
35233,Fully Paid
16712,Fully Paid
99819,Fully Paid
76068,Fully Paid
31578,Fully Paid
59761,Fully Paid
23952,Fully Paid
76717,Fully Paid
49932,Fully Paid
56073,Fully Paid
74173,Fully Paid
72067,Fully Paid
93704,Fully Paid
88812,Fully Paid
713,Fully Paid
155,Fully Paid
77076,Fully Paid
52882,Fully Paid
19800,Fully Paid
67110,Fully Paid
80330,Fully Paid
25851,Fully Paid
87598,Fully Paid
81146,Fully Paid
89182,Fully Paid
55055,Fully Paid
43355,Fully Paid
35566,Fully Paid
60833,Fully Paid
10329,Fully Paid
15439,Fully Paid
65599,Fully Paid
65981,Fully Paid
29830,Fully Paid
53112,Fully Paid
71118,Fully Paid
6696,Fully Paid
96719,Fully Paid
27789,Fully Paid
65956,Fully Paid
20319,Fully Paid
19536,Fully Paid
84877,Fully Paid
93026,Fully Paid
42223,Fully Paid
52690,Fully Paid
88140,Fully Paid
6015,Fully Paid
83713,Fully Paid
27699,Fully Paid
63265,Fully Paid
11474,Fully Paid
5753,Fully Paid
32284,Fully Paid
11252,Fully Paid
14252,Fully Paid
54950,Fully Paid
59510,Charged Off
4237,Fully Paid
50847,Fully Paid
89420,Fully Paid
47104,Fully Paid
98017,Fully Paid
22247,Fully Paid
25393,Fully Paid
54518,Fully Paid
86960,Fully Paid
4793,Fully Paid
44679,Fully Paid
32293,Fully Paid
55469,Fully Paid
10102,Fully Paid
88200,Charged Off
77803,Fully Paid
17174,Charged Off
61465,Fully Paid
87883,Fully Paid
73701,Fully Paid
44096,Fully Paid
18528,Fully Paid
30989,Fully Paid
64719,Fully Paid
47313,Fully Paid
15553,Fully Paid
24613,Fully Paid
7767,Fully Paid
53788,Fully Paid
61805,Fully Paid
17764,Fully Paid
10053,Fully Paid
7498,Fully Paid
33568,Fully Paid
70299,Fully Paid
41964,Fully Paid
99355,Fully Paid
6329,Fully Paid
69042,Fully Paid
24046,Fully Paid
68987,Fully Paid
90625,Fully Paid
97390,Fully Paid
20119,Fully Paid
74917,Fully Paid
11038,Fully Paid
69735,Fully Paid
11203,Fully Paid
77516,Fully Paid
93397,Fully Paid
81809,Charged Off
24608,Fully Paid
52578,Fully Paid
12948,Fully Paid
17190,Fully Paid
56160,Fully Paid
86981,Fully Paid
10590,Fully Paid
69621,Fully Paid
36161,Fully Paid
88252,Fully Paid
45479,Fully Paid
74119,Fully Paid
61984,Fully Paid
44752,Fully Paid
64188,Fully Paid
24589,Fully Paid
79057,Fully Paid
42303,Fully Paid
54442,Fully Paid
45147,Fully Paid
20402,Fully Paid
89248,Fully Paid
56315,Fully Paid
5050,Fully Paid
33161,Fully Paid
79108,Fully Paid
77292,Fully Paid
13354,Fully Paid
15423,Fully Paid
51204,Fully Paid
59702,Fully Paid
45452,Fully Paid
92942,Fully Paid
31958,Fully Paid
63547,Fully Paid
16074,Fully Paid
95576,Fully Paid
80087,Fully Paid
60841,Fully Paid
35114,Fully Paid
93141,Fully Paid
95905,Fully Paid
59476,Fully Paid
70526,Fully Paid
52748,Fully Paid
10618,Fully Paid
39264,Fully Paid
17155,Fully Paid
30685,Fully Paid
35949,Fully Paid
80482,Fully Paid
13505,Fully Paid
37309,Fully Paid
6293,Fully Paid
24925,Fully Paid
49393,Fully Paid
2329,Fully Paid
35787,Fully Paid
84838,Fully Paid
67925,Fully Paid
88108,Fully Paid
3747,Fully Paid
36996,Fully Paid
48001,Fully Paid
62608,Fully Paid
88188,Fully Paid
45627,Fully Paid
24079,Fully Paid
15058,Fully Paid
23482,Fully Paid
8184,Fully Paid
50651,Fully Paid
63846,Fully Paid
21746,Fully Paid
9668,Fully Paid
26133,Charged Off
20309,Fully Paid
15579,Fully Paid
95770,Fully Paid
52676,Fully Paid
19638,Fully Paid
71151,Fully Paid
2079,Fully Paid
6077,Fully Paid
96830,Fully Paid
31045,Fully Paid
13445,Charged Off
66476,Fully Paid
76542,Fully Paid
36298,Fully Paid
11917,Fully Paid
28473,Fully Paid
20037,Fully Paid
66984,Fully Paid
54514,Fully Paid
27964,Fully Paid
66821,Fully Paid
8130,Fully Paid
60513,Fully Paid
91450,Fully Paid
9058,Fully Paid
59709,Fully Paid
57497,Fully Paid
34330,Fully Paid
20156,Fully Paid
31953,Fully Paid
94602,Fully Paid
23581,Fully Paid
95122,Fully Paid
52550,Fully Paid
53821,Fully Paid
53983,Fully Paid
61241,Fully Paid
62336,Fully Paid
20338,Fully Paid
96631,Fully Paid
16021,Fully Paid
76197,Fully Paid
22956,Fully Paid
46426,Fully Paid
89643,Fully Paid
34634,Fully Paid
4762,Charged Off
65485,Fully Paid
93343,Fully Paid
94037,Fully Paid
66698,Fully Paid
3354,Fully Paid
12507,Fully Paid
928,Fully Paid
29369,Fully Paid
19996,Charged Off
80388,Fully Paid
73841,Fully Paid
61820,Fully Paid
83554,Fully Paid
25014,Fully Paid
11902,Fully Paid
32699,Fully Paid
89638,Fully Paid
90169,Fully Paid
87149,Fully Paid
51561,Fully Paid
3142,Fully Paid
19151,Fully Paid
25743,Fully Paid
54512,Fully Paid
81686,Fully Paid
98127,Fully Paid
3408,Fully Paid
82816,Fully Paid
4036,Fully Paid
71248,Fully Paid
74104,Fully Paid
90362,Fully Paid
87150,Fully Paid
16689,Fully Paid
86048,Fully Paid
34186,Fully Paid
99606,Charged Off
8276,Fully Paid
51131,Fully Paid
97226,Fully Paid
66157,Fully Paid
66062,Fully Paid
19928,Fully Paid
77586,Fully Paid
87403,Fully Paid
97289,Fully Paid
65137,Fully Paid
40235,Fully Paid
37531,Fully Paid
5946,Fully Paid
66307,Fully Paid
42206,Fully Paid
77816,Fully Paid
86237,Fully Paid
19847,Fully Paid
20135,Fully Paid
61836,Fully Paid
79394,Fully Paid
45764,Fully Paid
99329,Fully Paid
26235,Fully Paid
77575,Fully Paid
93857,Fully Paid
3731,Fully Paid
66577,Fully Paid
45316,Fully Paid
38387,Fully Paid
68504,Fully Paid
95538,Fully Paid
32371,Fully Paid
90440,Fully Paid
70969,Fully Paid
89817,Fully Paid
48254,Fully Paid
46379,Fully Paid
83134,Fully Paid
10756,Fully Paid
32463,Fully Paid
38340,Fully Paid
34474,Fully Paid
5554,Fully Paid
85835,Fully Paid
95372,Fully Paid
40028,Fully Paid
31470,Fully Paid
20992,Fully Paid
42552,Fully Paid
82479,Fully Paid
50685,Fully Paid
61785,Fully Paid
17507,Fully Paid
60639,Fully Paid
24412,Fully Paid
68512,Fully Paid
86904,Fully Paid
86766,Fully Paid
17999,Fully Paid
5366,Fully Paid
56721,Fully Paid
58141,Fully Paid
54313,Fully Paid
77812,Fully Paid
52318,Fully Paid
39432,Charged Off
76611,Fully Paid
30721,Fully Paid
45438,Fully Paid
18533,Fully Paid
27744,Fully Paid
7017,Fully Paid
70857,Fully Paid
11192,Fully Paid
74497,Fully Paid
49257,Fully Paid
16695,Fully Paid
49457,Charged Off
52980,Fully Paid
18806,Fully Paid
6609,Fully Paid
24634,Fully Paid
37162,Fully Paid
4481,Fully Paid
76596,Fully Paid
81426,Fully Paid
60821,Fully Paid
98462,Fully Paid
32546,Fully Paid
14098,Fully Paid
60184,Fully Paid
38897,Fully Paid
3958,Fully Paid
15387,Fully Paid
84965,Fully Paid
45505,Fully Paid
75621,Fully Paid
41963,Fully Paid
90141,Fully Paid
31608,Fully Paid
22088,Fully Paid
32565,Fully Paid
23883,Fully Paid
23329,Fully Paid
43787,Fully Paid
34770,Fully Paid
1836,Fully Paid
20546,Fully Paid
77430,Fully Paid
33079,Fully Paid
92514,Fully Paid
59367,Fully Paid
70537,Fully Paid
17462,Fully Paid
87566,Fully Paid
21736,Fully Paid
21671,Fully Paid
56962,Fully Paid
62429,Fully Paid
96164,Fully Paid
2854,Fully Paid
48888,Fully Paid
35262,Fully Paid
82432,Fully Paid
60212,Fully Paid
74407,Fully Paid
47297,Charged Off
30308,Fully Paid
71274,Fully Paid
83736,Fully Paid
37541,Fully Paid
11969,Fully Paid
97586,Fully Paid
48679,Fully Paid
69046,Fully Paid
91694,Fully Paid
11008,Fully Paid
93950,Fully Paid
35844,Fully Paid
32650,Fully Paid
96359,Fully Paid
16495,Fully Paid
49305,Fully Paid
57902,Fully Paid
64452,Fully Paid
16991,Fully Paid
79873,Fully Paid
92997,Fully Paid
19220,Fully Paid
73156,Fully Paid
29214,Charged Off
26281,Fully Paid
52150,Fully Paid
74530,Fully Paid
36471,Fully Paid
791,Fully Paid
79134,Fully Paid
55573,Fully Paid
81444,Fully Paid
2448,Fully Paid
74467,Fully Paid
87730,Fully Paid
22540,Fully Paid
58111,Fully Paid
53684,Fully Paid
37402,Fully Paid
75829,Fully Paid
10488,Fully Paid
28053,Fully Paid
6349,Charged Off
46494,Fully Paid
35011,Fully Paid
96579,Fully Paid
67111,Fully Paid
85344,Fully Paid
93858,Fully Paid
1095,Fully Paid
19533,Fully Paid
33733,Fully Paid
53454,Charged Off
48980,Fully Paid
59162,Fully Paid
41082,Fully Paid
19671,Fully Paid
89108,Fully Paid
91931,Fully Paid
90365,Fully Paid
34078,Fully Paid
5367,Fully Paid
12855,Fully Paid
61642,Fully Paid
48036,Fully Paid
38463,Fully Paid
30520,Fully Paid
48337,Fully Paid
89818,Fully Paid
51764,Fully Paid
50255,Fully Paid
85942,Fully Paid
47740,Fully Paid
97693,Fully Paid
35231,Fully Paid
1827,Fully Paid
40505,Fully Paid
27178,Fully Paid
41355,Fully Paid
18355,Fully Paid
31475,Fully Paid
10993,Fully Paid
40232,Fully Paid
32651,Fully Paid
49353,Fully Paid
48393,Fully Paid
69244,Fully Paid
61840,Fully Paid
75151,Fully Paid
19697,Fully Paid
89682,Fully Paid
16293,Fully Paid
83874,Fully Paid
56884,Fully Paid
53492,Fully Paid
49324,Fully Paid
11654,Fully Paid
34143,Fully Paid
32325,Fully Paid
67255,Fully Paid
88262,Fully Paid
6815,Fully Paid
25169,Charged Off
58953,Fully Paid
23699,Fully Paid
53559,Fully Paid
6143,Fully Paid
7099,Fully Paid
58271,Fully Paid
92494,Fully Paid
14321,Fully Paid
79487,Fully Paid
21642,Fully Paid
89059,Fully Paid
66837,Fully Paid
71476,Fully Paid
56125,Fully Paid
52227,Fully Paid
27926,Fully Paid
18926,Fully Paid
81868,Fully Paid
32892,Fully Paid
854,Fully Paid
94256,Fully Paid
1846,Fully Paid
6822,Fully Paid
9355,Fully Paid
73123,Fully Paid
62010,Fully Paid
65328,Fully Paid
8691,Fully Paid
80043,Fully Paid
86395,Fully Paid
12000,Fully Paid
89368,Fully Paid
25043,Fully Paid
92676,Fully Paid
9048,Fully Paid
14741,Fully Paid
20786,Fully Paid
55454,Fully Paid
83752,Charged Off
37322,Fully Paid
96683,Fully Paid
49568,Fully Paid
82379,Fully Paid
67157,Fully Paid
24780,Fully Paid
7377,Fully Paid
28011,Fully Paid
36463,Fully Paid
90342,Fully Paid
57486,Fully Paid
95743,Fully Paid
6632,Fully Paid
85407,Fully Paid
31308,Fully Paid
46506,Fully Paid
47136,Fully Paid
27399,Fully Paid
95294,Fully Paid
90260,Fully Paid
51665,Fully Paid
95604,Fully Paid
3097,Fully Paid
37953,Fully Paid
51637,Fully Paid
90107,Fully Paid
50998,Fully Paid
53686,Fully Paid
53742,Fully Paid
82257,Fully Paid
9486,Fully Paid
84804,Fully Paid
47251,Fully Paid
19920,Fully Paid
87915,Fully Paid
614,Fully Paid
40826,Fully Paid
37743,Fully Paid
63085,Fully Paid
68015,Fully Paid
10272,Fully Paid
72959,Fully Paid
34290,Fully Paid
2358,Fully Paid
66041,Fully Paid
14819,Fully Paid
25881,Fully Paid
79104,Fully Paid
60888,Fully Paid
44045,Fully Paid
44287,Fully Paid
30642,Fully Paid
7781,Fully Paid
96609,Fully Paid
30144,Fully Paid
30129,Fully Paid
58517,Fully Paid
89271,Fully Paid
95087,Fully Paid
72142,Fully Paid
59335,Fully Paid
59536,Fully Paid
99387,Fully Paid
6284,Fully Paid
51124,Fully Paid
24546,Charged Off
46061,Fully Paid
5442,Fully Paid
75987,Fully Paid
63128,Fully Paid
58491,Fully Paid
43472,Fully Paid
15817,Fully Paid
22477,Fully Paid
58555,Fully Paid
73232,Fully Paid
96961,Fully Paid
54613,Fully Paid
62296,Fully Paid
21814,Fully Paid
52774,Fully Paid
67512,Fully Paid
49558,Fully Paid
24878,Fully Paid
62287,Charged Off
23812,Fully Paid
60688,Fully Paid
19744,Fully Paid
11994,Fully Paid
11775,Fully Paid
31065,Fully Paid
51223,Fully Paid
72981,Fully Paid
52770,Fully Paid
60420,Fully Paid
28878,Fully Paid
60494,Fully Paid
4281,Fully Paid
75926,Fully Paid
53054,Fully Paid
43611,Fully Paid
69409,Fully Paid
13361,Fully Paid
97783,Fully Paid
70462,Fully Paid
20743,Fully Paid
15956,Fully Paid
6096,Fully Paid
54099,Fully Paid
85733,Fully Paid
71561,Fully Paid
62967,Fully Paid
3500,Fully Paid
82085,Fully Paid
47157,Fully Paid
4769,Fully Paid
86679,Fully Paid
87473,Fully Paid
64718,Fully Paid
5294,Fully Paid
14458,Fully Paid
927,Fully Paid
4019,Fully Paid
46074,Fully Paid
58413,Fully Paid
51367,Fully Paid
44210,Fully Paid
82310,Fully Paid
25732,Charged Off
91325,Fully Paid
67940,Fully Paid
96384,Fully Paid
7607,Fully Paid
7703,Fully Paid
98473,Fully Paid
89226,Fully Paid
39545,Fully Paid
76281,Fully Paid
16536,Fully Paid
69334,Fully Paid
65560,Fully Paid
28361,Fully Paid
69106,Fully Paid
8301,Fully Paid
61443,Fully Paid
64705,Fully Paid
50631,Fully Paid
33772,Fully Paid
60568,Fully Paid
24710,Fully Paid
83510,Fully Paid
76810,Fully Paid
48626,Fully Paid
30274,Fully Paid
80493,Fully Paid
99588,Fully Paid
97882,Charged Off
46927,Fully Paid
33600,Fully Paid
99720,Fully Paid
2927,Fully Paid
31216,Fully Paid
42745,Fully Paid
79980,Fully Paid
55548,Fully Paid
39379,Fully Paid
51094,Fully Paid
67137,Fully Paid
20515,Fully Paid
3090,Fully Paid
57803,Fully Paid
49340,Fully Paid
90468,Fully Paid
89788,Fully Paid
27048,Fully Paid
13195,Fully Paid
28179,Fully Paid
71159,Fully Paid
60829,Fully Paid
55678,Fully Paid
3776,Fully Paid
29964,Fully Paid
96711,Fully Paid
34079,Fully Paid
53425,Fully Paid
83098,Fully Paid
88662,Fully Paid
23118,Fully Paid
74121,Fully Paid
34405,Fully Paid
47940,Charged Off
20687,Fully Paid
98918,Fully Paid
59219,Fully Paid
75767,Fully Paid
43605,Fully Paid
74486,Fully Paid
84794,Fully Paid
90324,Charged Off
58662,Fully Paid
41325,Fully Paid
26092,Fully Paid
47651,Fully Paid
52396,Fully Paid
10537,Fully Paid
8585,Fully Paid
36476,Fully Paid
53132,Fully Paid
83996,Fully Paid
63446,Fully Paid
77577,Fully Paid
24616,Fully Paid
17513,Fully Paid
65517,Fully Paid
70404,Fully Paid
22975,Fully Paid
72052,Fully Paid
63193,Fully Paid
82172,Fully Paid
58470,Fully Paid
61735,Fully Paid
37205,Fully Paid
40092,Fully Paid
77188,Fully Paid
98172,Fully Paid
29497,Fully Paid
90926,Fully Paid
71434,Fully Paid
83624,Fully Paid
54395,Fully Paid
61649,Fully Paid
94937,Charged Off
21905,Fully Paid
1961,Charged Off
59671,Fully Paid
95359,Fully Paid
70827,Fully Paid
16082,Fully Paid
59909,Fully Paid
6443,Fully Paid
65870,Fully Paid
94791,Fully Paid
46565,Fully Paid
47071,Fully Paid
83904,Fully Paid
55309,Fully Paid
89694,Fully Paid
77187,Fully Paid
98967,Fully Paid
96577,Fully Paid
93165,Fully Paid
79610,Fully Paid
99608,Fully Paid
88957,Fully Paid
13376,Fully Paid
8554,Fully Paid
74134,Fully Paid
61781,Fully Paid
10936,Fully Paid
47958,Fully Paid
79084,Fully Paid
54869,Fully Paid
82122,Fully Paid
28165,Fully Paid
66426,Fully Paid
60914,Fully Paid
65387,Fully Paid
96447,Fully Paid
94518,Fully Paid
98444,Fully Paid
39751,Fully Paid
1796,Fully Paid
51971,Fully Paid
52113,Fully Paid
94157,Fully Paid
4518,Fully Paid
86000,Fully Paid
66656,Fully Paid
79290,Fully Paid
94589,Fully Paid
87076,Fully Paid
66565,Fully Paid
30503,Fully Paid
92364,Fully Paid
98178,Fully Paid
60560,Fully Paid
5524,Fully Paid
37878,Fully Paid
67537,Fully Paid
12448,Fully Paid
9101,Fully Paid
24398,Fully Paid
51657,Fully Paid
32060,Fully Paid
33621,Fully Paid
46550,Fully Paid
59433,Fully Paid
95720,Fully Paid
75889,Fully Paid
17885,Fully Paid
20138,Fully Paid
98038,Fully Paid
23375,Fully Paid
56245,Fully Paid
44010,Fully Paid
82995,Fully Paid
73988,Fully Paid
33721,Fully Paid
32353,Fully Paid
99896,Fully Paid
73190,Fully Paid
55601,Fully Paid
46852,Fully Paid
52316,Fully Paid
78747,Fully Paid
10760,Fully Paid
7938,Fully Paid
80864,Fully Paid
16907,Fully Paid
82831,Fully Paid
5716,Fully Paid
46977,Fully Paid
48015,Fully Paid
22942,Fully Paid
61154,Fully Paid
58887,Charged Off
54089,Fully Paid
2081,Fully Paid
28280,Fully Paid
28474,Fully Paid
5544,Fully Paid
48258,Fully Paid
36978,Fully Paid
57787,Fully Paid
67838,Fully Paid
46663,Fully Paid
27348,Fully Paid
18028,Fully Paid
95200,Fully Paid
36992,Fully Paid
96370,Fully Paid
56773,Charged Off
95818,Fully Paid
3369,Fully Paid
54358,Fully Paid
63555,Fully Paid
14006,Fully Paid
92479,Fully Paid
75883,Fully Paid
39620,Fully Paid
50786,Fully Paid
74366,Fully Paid
7514,Fully Paid
37343,Fully Paid
44754,Fully Paid
33001,Fully Paid
7294,Fully Paid
15558,Fully Paid
6210,Fully Paid
75836,Fully Paid
40906,Fully Paid
77797,Fully Paid
66294,Fully Paid
98920,Fully Paid
26005,Fully Paid
81333,Fully Paid
15435,Fully Paid
97428,Fully Paid
53114,Fully Paid
18458,Fully Paid
51064,Fully Paid
59571,Fully Paid
52111,Fully Paid
98789,Fully Paid
67202,Fully Paid
44292,Charged Off
24093,Fully Paid
59058,Fully Paid
8891,Fully Paid
88624,Fully Paid
62968,Fully Paid
71852,Fully Paid
52485,Fully Paid
25201,Fully Paid
73528,Fully Paid
28608,Fully Paid
92837,Fully Paid
87981,Fully Paid
95446,Fully Paid
4560,Fully Paid
26994,Fully Paid
65009,Fully Paid
38155,Fully Paid
22543,Fully Paid
52577,Fully Paid
56148,Fully Paid
95209,Fully Paid
76887,Fully Paid
32292,Fully Paid
78181,Fully Paid
21997,Fully Paid
15072,Fully Paid
36952,Fully Paid
91200,Fully Paid
55550,Fully Paid
56731,Fully Paid
8201,Fully Paid
44145,Fully Paid
70232,Fully Paid
57164,Fully Paid
78762,Fully Paid
42748,Charged Off
52846,Fully Paid
42908,Fully Paid
60427,Fully Paid
52066,Fully Paid
76547,Fully Paid
46190,Fully Paid
14806,Fully Paid
62946,Fully Paid
87588,Fully Paid
825,Fully Paid
22545,Fully Paid
36013,Fully Paid
56574,Fully Paid
